nynorsk_doc_hash,bokmaal_doc_hash,nynorsk_url,bokmaal_url,nynorsk_fulltext,bokmaal_fulltext
42492267b0402f6993315309ab7e11765ed384e4,8d83e70d91b2adbd017f94d7c75cf93f9888f160,https://panorama.himolde.no/stikkord/meieri/,https://panorama.himolde.no/stikkord/medier/,"['Stikkordarkiv: Meieri', 'For mange er vel oppfatninga at det gamle bondesamfunnet var stokk konservativt og lite endringsvillig. I same draget har vel tanken vore at bøndene stort sett dreiv det ein kan kalle eit sjølvbergingsjordbruk, meir eller mindre upåverka av eksterne faktorar. I dagens vesle innslag frå historikarkontoret skal me derimot sjå at innføring av ny teknologi … Fortsett å lese Mitt skip er laste med: smør! →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Medier', 'Den siste måneden har man sett enda en omdreining i debatten om mediene og deres håndtering av nyhetssaker som omhandler islam, muslimer og innvandring. Men er etablerte medier så dårlige på dette som enkelte skal ha det til? Først ut var den litt uhøytidelige undersøkelsen som gjøres hvert år av Frank Aarebrot for Mediedagene i … Fortsett å lese Bedre enn sitt rykte →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
9fe5bde0d702cc5e9951f1a5577f81a29c977434,78e935e721428fca9cdd1f0d300522c74b0a44cb,https://panorama.himolde.no/stikkord/kommunereformen/,https://panorama.himolde.no/stikkord/kommunereform/,"['Stikkordarkiv: Kommunereformen', 'Språket vårt, som vi uttrykkjer kjærleik og humor med, kan også nyttast som ufint maktmiddel. Slik er det berre. Men det er ein fordel om flest mogleg er klår over korleis ord og språk kan misbrukast, for då kan ein avdekkje dette og unngå å bli offer for maktbruken. Språket vårt er viktig – vi … Fortsett å lese Språk er makt – og maktmisbruk? →', 'Kommunereformen blir et farvel til lokaldemokratiet, varsler pensjonert professor. Men Romsdals ordførere lar seg ikke skremme. Av CHRISTER OLSEN og PAVLA UJMIAKOVA (foto) Dagens kommunestruktur er 50 år gammel, flere kommuner sliter med å tjenestetilbud og økonomi, og regjeringen vil reformere: færre og større kommuner får flere oppgaver og mer innflytelse. Fristen til å uttale … Fortsett å lese Nøktern ordførerdebatt om storkommune →', 'UiO-professor Harald Baldersheim har kalt kommunereformen den største politiske massakren i norsk historie. Baldersheim, som er professor emeritus i statsvitenskap ved Universitet i Oslo, innleder på kulturhuset Plassen kl. 19 torsdag 9. april. Deretter vil romsdalsordførerne drøfte utfordringene kommunereformen byr på i en paneldebatt. Arrangementet «Kommunereforma: Farvel til lokaldemokratiet slik vi kjenner det» er et … Fortsett å lese Farvel til lokaldemokratiet? →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Kommunereform', 'Semesterslutt byr på blandede følelser. Og refleksjoner over vårt oppdrag. På denne tiden av året har jeg (og mine kollegaer) det litt som fotballsupportere som må se gode spillere blir solgt: studenter som vi har blitt kjent med på mange vis (både faglig og gjennom studentenes tillitsverv) har nådd sine utviklingsmål hos oss. De får … Fortsett å lese Refleksjoner ved semesterslutt →', 'Psykiske plager er et stort helseproblem hos barn og unge i Norge i dag. Folkehelseinstituttet oppgir at vi til enhver tid regner med at 15–20 prosent av barn mellom tre og 18 år har nedsatt funksjon på grunn av symptomer på psykiske lidelser som angst, depresjon og atferdsforstyrrelser. Av HELENE HOEMSNES og TORE ANDESTAD, høgskolelektorer ved … Fortsett å lese Ta det du får eller få det du trenger? Om kommunenes arbeid for barn og familier →', 'Et styrket lokaldemokrati er en av de viktigste målsetningene med den nye kommunereformen, men kan føre til at færre deltar i lokalpolitiske prosesser. Av INGUNN GJERDE og THEA JOHANNE GLOMMEN, HiMolde Regjeringen ønsker å styrke lokaldemokratiet gjennom større og mer robuste kommuner som kan tilføres flere oppgaver og føre en velferdspolitikk mer i tråd med … Fortsett å lese Kommunereform truer borgereffektiviteten →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
2936c6aa42536187ae2b94bc47025f1204f1a691,5aaca2474653193ef25fa39c161aaef0672efd33,https://panorama.himolde.no/stikkord/uh-finansiering/,https://panorama.himolde.no/stikkord/finansiering/,"['Stikkordarkiv: UH-finansiering', 'Rett før sommerferien ble jeg litt tilfeldig sittende å se Dagsnytt 18. Nei, la meg for engangs skyld være sannferdig. Det var slett ikke tilfeldig. Kollega Olsen hadde fått muligheten til å få statsråden på tomannshånd, i beste sendetid. Slikt må en selvsagt følge med på. Lokalt og nasjonalt vekte det muligens noe bestyrtelse at … Fortsett å lese Incentivsystemer som ikke virker →', 'Dei to høgskulane i Møre og Romsdal har liten grunn til å vere nøgde med årets framlegg til statsbudsjett. Av JOHANN ROPPEN, rektor ved HiVolda Regjeringa foreslår ei rekkje store og små endringar i måten høgskular og universitet blir finansiert på. Kort sagt tilfører endringane meir pengar til dei største universiteta i dei største byane. Eitt … Fortsett å lese Svelteforing av Møre og Romsdal →', 'Høgskolen i Moldes professor Arild Hervik (64) er utnevnt til regjeringens ekspertgruppe for finansiering av universiteter og høgskoler. De siste 20 årene har den profilerte økonomiprofessoren arbeidet i 18 regjeringsutvalg, så han har god greie på hva han går til. – Jeg får brukt faget mitt i en beslutningssammenheng, så dette er nyttig arbeid som … Fortsett å lese Skal trimme UH-finansieringen →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Finansiering', 'Fylkeskommunen har i sine likviditetsbudsjetter operert med en kontantstrøm i realverdier, unntatt for lån, som har vært ført opp i nominelle beløp. Av RASMUS RASMUSSEN, 1. amanuensis i bedriftsøkonomi, HIMolde Dette er visstnok vanlig praksis i det offentlige, og fylkeskommunen er ikke alene om å begå denne elementære feilen. Hvis dette er standard prosedyre, så er … Fortsett å lese Nordøyvegen og metodefeil i fleng – del 2 →', 'Det hersker uenighet om hvorvidt fylkeskommunen har begått en metodefeil i sine kontantstrømsanalyser av Nordøyvegen. Av RASMUS RASMUSSEN, 1. amanuensis i bedriftsøkonomi, Høgskolen i Molde Det vises til at beregningene i utgangspunktet er foretatt i faste priser, dvs. basert på kroneverdien i 2018, også benevnt realverdi. Men for lånene er beregningene foretatt i løpende priser, dvs. … Fortsett å lese Nordøyvegen – beregninger med metodefeil? →', 'JULE-SPESIAL: Det lakker mot jul, og tida er inne for Fra toppen av Haugens årlige juleseminar. Av HAUGEN og denne gangen kun KNUT P. HEEN (medforfatter) Dette er gjerne årets siste besøk i fjellheimen, og ettersom Vardeveien er stengt og kollegiets gjennomsnittsalder begynner å bli høy, ber de religiøse av oss om lite snø. Vi andre, … Fortsett å lese Gode eller dårlige økonomer? →', 'Faste lesere av spalten har muligens fått med seg at Fra toppen av Haugens grunnlegger har forlatt de vante jaktmarkene og beveget seg nordover. Jeg var i grunnen litt skeptisk til å tilbringe en måned i landflyktighet i Aure (!), men må innrømme at opplevelsen har vært svært så positiv halvveis ut i oppholdet. Gjennom … Fortsett å lese Et alvorsord fra Aure →', 'Återigen är nedläggningen av Högskolan i Molde och överföring av verksamheten i annan regi, uppe för diskussion. Högskolesektorn i Norge är inne i förändringsprocess och det är möjligt att det bästa alternativet för forskningen och undervisningen i Molde till slut kommer att vara att upphöra som självständigt lärosäte. Av JOHAN HOLMGREN, førsteamanuensis ved HiMolde Det … Fortsett å lese Beslut på gode grundar? →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
04bf054dc2db41415fe604f3332240aea6c6eedf,467e643bfc0a7f154b8690e3fb3669292e0188b4,https://panorama.himolde.no/stikkord/dj/,https://panorama.himolde.no/stikkord/de/,"['Stikkordarkiv: DJ', 'Even if some long living Molde night club venues have transformed into fitness clubs, there are still DJs pleasing the dance and electronica crowd. Saturday, both Vaksendisko og Electronic Family club concepts is aiming to fill the dance floors. Electronic Family will be hosting Venners venners fest 3.0 at Reknes Ungdomshus, and parallel to the … Fortsett å lese Dancing the night away in Molde →', 'Panoramas Artur Kamalitdinov har igjen laget en videoskildring fra den unge electronicafestivalen i Molde. LES MER: – Det handler ikke om penger, men om ideologi LES MER: Techno, peace and love LES MER: The Magic Island', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: de', 'Tirsdag fikk elleve HiMolde-studenter sin debut på stolpene hos Molde Pole Studio. Det ga mersmak! Av ANDREA STRAND BARKVE Sist uke var det aktivitetsuke i regi av SiMolde, noe som innebærer at studentene gratis får prøve en rekke forskjellige fritidstilbud i Molde. Og poledance, eller stolpedans, var ett av tilbudene. Poledance er en aktivitet for … Fortsett å lese Se studentene prøve poledance for første gang →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
04bf054dc2db41415fe604f3332240aea6c6eedf,5c982959a57c23eded9847c96a94109d2b783507,https://panorama.himolde.no/stikkord/dj/,https://panorama.himolde.no/stikkord/dh/,"['Stikkordarkiv: DJ', 'Even if some long living Molde night club venues have transformed into fitness clubs, there are still DJs pleasing the dance and electronica crowd. Saturday, both Vaksendisko og Electronic Family club concepts is aiming to fill the dance floors. Electronic Family will be hosting Venners venners fest 3.0 at Reknes Ungdomshus, and parallel to the … Fortsett å lese Dancing the night away in Molde →', 'Panoramas Artur Kamalitdinov har igjen laget en videoskildring fra den unge electronicafestivalen i Molde. LES MER: – Det handler ikke om penger, men om ideologi LES MER: Techno, peace and love LES MER: The Magic Island', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: DH', 'For ei knapp uke siden hadde jeg en kronikk i VG om åpenhet i idretten. Logikken i kronikken var at åpenhet er et middel som motvirker organisasjoners dysfunksjonelle sider. Vi kjenner alle hva dette er i idretten, men til tross for at idretten både i Norge og internasjonalt er basert på frivillige medlemskap og representativt … Fortsett å lese Informasjon, åpenhet og kultur →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
be436ad22a02e32fe7eee462fe128b00db0c5bac,c2deef0761d88cfad4154e23764a0c0654b2cb3e,https://panorama.himolde.no/stikkord/bella-njuen/,https://panorama.himolde.no/stikkord/bella-nujen/,"['Stikkordarkiv: Bella Njuen', 'Her er alle forsker-standupene og kronikkene som ble publisert under Forskningsdagene 2016 ved Høgskolen i Molde. Standups: Kronikker: Eldre, astronauter og fiskeprotein Hva gjør vi med feilmedisinering? Når den tolvte mann protesterer Dine skos miljøfotavtrykk kan bli mindre Når er pasienten utskrivningsklar? I Etiopia er fødsel farlig Backsourcing – korleis robotar reddar arbeidsplassar', 'Lat oss starta med å slå fast følgjande: Robotar reddar norske arbeidsplassar når bedrifter får henta heimatt tidligare utsett produksjon frå lågkostland. Av OLAV HAUGE, BELLA B. NUJEN og LISE LILLEBRYGFJELD HALSE, HiMolde Det betyr ikkje at norske bedrifter hentar heim like mange arbeidsplasser som tidligare fanst i den norska marknaden, men at bedrifter på … Fortsett å lese Backsourcing – korleis robotar reddar arbeidsplassar →', 'NRK P3s programleder Tuva Fellman kom fredag ettermiddag til Molde campus for å lære om fotball. Formålet var – ifølge henne selv – å lære så mye om fotball at hun begynner å like det. – Vi hadde snakket om det før, at vi skulle presentere for studentene hva forskningsgruppen for sport management jobber med. … Fortsett å lese P3-programleder på skolebenken →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Bella Nujen', 'I dag ble Lars Rønhovde hedret av kolleger på campus. HiMolde-veteranen går av med pensjon. Lars Rønhovde, som er førsteamanuensis i statsvitenskap, begynte å undervise ved DH Molde allerede i 1979! Han fyller 70 år i romjula, og driver nå og pakker ned kontoret. Ingunn Gjerde, også hun førsteamanuensis, sa i sin tale til Rønhovde … Fortsett å lese Lars Rønhovde blir pensjonist: – Som om en vegg faller ut →', 'Konferansebidraget «The role of institutional context in backshoring decisions» ble kåret til beste innlegg i sporet «Location and IB» på en fagkonferanse i PoznaÅ\x84 i Polen i helga. Konferanseinnlegget er skrevet av professorstipendiat Lise Lillebrygfjeld Halse og førsteamanuensis Bella Nujen ved HiMolde, samt professor Hans Solli-Sæther ved NTNU Ålesund. Den ble lørdag presentert av Halse på … Fortsett å lese Molde-forskere hedret i Polen →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1d3834c1e137b1404eb09d56841f83e037479f61,3d771a7706b2af6ab622b8f83dab5640dbfea61f,https://panorama.himolde.no/stikkord/anita-oyen/,https://panorama.himolde.no/stikkord/anita-moen/,"['Stikkordarkiv: Anita Øyen', 'He may not have flown himself to Molde in his private jet, but a highly respected rock star who is also a pilot, author, broadcaster and entrepreneur with a PhD in history visited Romsdal videregående skole this morning. By MONICA AKECH SYSTAD and THOMAS SKAUVIK (photo) Paul Bruce Dickinson, from the world famous rock band Iron … Fortsett å lese Rock star and pilot thrills Molde pupils →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Anita Moen', 'Overmot og pliktfølelse kan noen gang gi seg uventede utslag. Det begynte med en fest i november i Tigerstaden. Av LISE LILLEBRYGFJELD HALSE, førsteamanuensis ved HiMolde En gjeng med studievenninner fra en institusjon med et forgangent navn, NTH, skulle feire at tvillingene hadde fylt rundt år. Festen hadde startet med beach party på Frognerstranda, og … Fortsett å lese Om skirenn, debatt på avveie og verdien av forberedelse →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
691903e1adea8319abb58d263838a31aec3dd6e2,ceb25ad9ed884925630e99469b94e01d759cad7d,https://panorama.himolde.no/stikkord/chelsea/,https://panorama.himolde.no/stikkord/helse/,"['Stikkordarkiv: Chelsea', 'Måndag formiddag fekk Høgskolen i Molde besøk av tidlegere Chelsea-trenar Avram Grant (67). Grant blei invitert av professor Alex Krumer, og heldt forelesninga han har kalla «Win your mind». Av SARAVIN SADASARALINGAM Avram Grant, som har trent fleire lag i Israel, det israelske landslaget, Portsmouth og West Ham United, er for tida omkring i Europa … Fortsett å lese Tidlegere Chelsea-trenar: «Toppspelarar treng talent, lidenskap og mental styrke» →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Helse', 'Kroppsanalyse med Tanitavekt var et populært tilbud på onsdagens HMS-dag for HiMolde-ansatte. Det opplyser hovedverneombud Signe Bugge og seniorrådgiver Kari Gagnat. – Meningen med HMS-dagen er å gi et tilbud om påfyll for å ta vare på egen helse, sier Kari Gagnat. Mange hadde satt seg på liste for å få opplysninger om sånt som … Fortsett å lese Kroppsanalyse populært på HMS-dagen →', 'Helsepartiets fylkesleder i Møre og Romsdal, Geir Nordli, erklærte i dag at det i første rekke er Høyre, Fremskrittspartiet og Arbeiderpartiet som er det nystiftede partiets politiske motstandere. (Saken er oppdatert per 4. april. Helsepartiet stiller ikke med stortingsliste i Møre og Romsdal i år. Se nederst i artikkelen.) Det skjedde da Møre og Romsdal … Fortsett å lese – Vi i Kristiansund og på Nordmøre har protestert nok →', 'Teamet på toppen av Haugen er ikke (selv om det ofte kan se slik ut) bare interessert i fotball. Forskningsetikk er også noe som interesserer. Når Norges største universitet påstår at Snus er like farlig som røyking (Forskning.no), begynner vi etterhvert å lure. Nå har enkelte av oss gjort en solid og smertefull innsats i å substituere … Fortsett å lese Er snus like farlig som røyking? →', 'De fleste som leste forrige innslag i denne spalten har vel en viss anelse om innholdet i dette bidraget. Sommer-depresjonen ble dessverre ikke bedret at kampen mot VIF. Noen kan kanskje stusse på at MFK går til en bortekamp mot det – tross alt beste laget fra Norges største by – med kun to (!) … Fortsett å lese Manglende samspill →', 'Petroforum utfordrer alle menn ved HiMolde til å anlegge bart til beste for menns helse. – Vi vil ha store og små barter. Dun eller børste er like bra, bare man samler opp til en bart, sier Petroforum-leder Kyrre Engås. Det er med andre ord tid for Movember. I morgen – lørdag 1. november – … Fortsett å lese Klar, ferdig, bart! →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
16ef84dc65f7343f229a8738bbf33e34995a505f,0ae3f9737ce311a2edb978168de4e6606469738e,https://panorama.himolde.no/stikkord/getz/,https://panorama.himolde.no/stikkord/geit/,"['Stikkordarkiv: GETZ', 'Tirsdag deltar over 100 studenter og akademikere på konferansen «Gender Equality in Sport» på Molde campus. Konferansen er en del av prosjektet kalt GETZ (Gender Equality Toolkit for Generation Z). HiMolde er en av universitetspartnerne i prosjektet, som er finanisert av Erasmus+. Hovedforedraget, som holdes av Sarah Zipp fra University of Stirling klokka 09.15 i … Fortsett å lese Klar for konferanse om likestilling i sportsindustrien →', 'Dei kvinnene som klarer å stå i det og utfordre mannsdominansen har sterk støtte på heimebane, men også i mannlege kollegaer som viser tillit og respekt, og som dei difor kan samarbeide med. Av OSKAR SOLENES og SOLVEIG STRAUME «Eg er ikkje interessert i å jobbe med fotball». Dette var svaret vi fekk da vi … Fortsett å lese Stå opp mot gubbeveldet, jenter! →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Geit', 'Søndag flyttet kasjmirgeitene Aurora, Lille My og Sokrates inn på Molde campus. Utover høsten skal de tre geitene beite ned krattskogen på sjøsiden av campus. Geitenes eier, Geir Gaupseth, er driftsleder i Statsbygg ved Høgskolen i Molde. Han registrerte mandag at studenter og ansatte syns det er stas med firbent selskap på campus. LES MER: Geiter … Fortsett å lese Geiter på campus →', 'BATNFJORDSØRA (Panorama): I det ferske studenter ankommer HiMolde, settes også tre geiter i sving med å beite ned krattskogen sør for campus. – Det er kasjmirgeiter, dette her. Mens den norske geita er kjent som en utbryterkonge, er kasjmirgeita en mer rolig og stedbunden type. Det er en kjøtt- og ullgeit, sier Geir Gaupseth. Geiteeier … Fortsett å lese Geiter skal fjerne krattskogen på campus →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
445ef0bf07925cfb97e0757526bf3c28cc316cfc,ed6b094971a004b78145889e30a32927d61417d7,https://panorama.himolde.no/stikkord/byfolk/,https://panorama.himolde.no/stikkord/folk/,"['Stikkordarkiv: Byfolk', 'Ja, vi nordmenn elskar landet vårt. Aller mest elskar vi den staden vi kjem frå. Ikkje alle sjølvsagt, men heimstaden betyr noko spesielt for dei fleste. Sjølv om vi har uttrykket by og land – hand i hand, kan det likevel synast som om det er påfallande mange i byane som går ut frå at … Fortsett å lese By og land kan gå hand i hand →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Folk', 'Å finne sin egen stil kan være vanskelig, men Fashion Alert er tilbake i Panorama-spaltene. Få gode råd og inspirasjon fra studenter og internasjonal koordinator på HiMolde! Robust og unik Einar Johann Smedås studerer BSc i logistikk og SCM Stil: Robust og unik. Det begynte med techwear. Jeg finner ofte inspirasjon av K-pop, Japan, Kina … Fortsett å lese Studenter med stil: Tips og inspirasjon →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
7bf6189bc267c5e5df721ea737e9755ae17c2413,5f19485e5d983c5f9d6d4748e494118548b006a2,https://panorama.himolde.no/stikkord/tenesteyting/,https://panorama.himolde.no/stikkord/tjenesteyting/,"['Stikkordarkiv: Tenesteyting', 'Eg veit ikkje akkurat om jordbruksforhandlingane er vårens vakraste eventyr, men desse årlege forhandlingane høyrer i alle fall våren til. Og strengt tatt er det meir som eit eventyr at det finst jordbruk i nær sagt alle delar av dette kalde, bratte og våte landet vårt. Jordbruk og landbruk handlar om å bruke jorda og … Fortsett å lese Eit mangfald av bønder →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Tjenesteyting', 'Alpinist Henrik Kristoffersen kan anke etter tapet i Oslo tingrett, så muligheten er åpen for at han vinner til slutt – her også. Men jeg tror han har bedre sjanse i slalåmbakken. Mandag 6. mai 2019 falt det dom i saken mellom alpinist Henrik Kristoffersen og Norges Skiforbund (NSF). Sakens bakgrunn er at Kristoffersens ønsker … Fortsett å lese Hekt for Kristoffersen →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
47ed3bfb852e1cc590d50d63a7d74c8fddb885b2,d9e2367a22ed90a0db1df5c3b3741774f2a73951,https://panorama.himolde.no/stikkord/kakling/,https://panorama.himolde.no/stikkord/kalling/,"['Stikkordarkiv: Kakling', 'Under partileiardebatten på NRK1 12. august måtte eg blesa ut litt på Facebook. Det er sjeldan eg bruker store bokstavar i heile ord, men då skreiv eg: «Dersom nokon har lite kunnskap om politikk og ønskjer å lære meir, bør dei IKKJE sjå partileiardebatten. Dersom nokon har lågt stressnivå i kvardagen og ønskjer å auke … Fortsett å lese Debattkakling til å bli matt av →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Kalling', 'Høgskolen intensiverer jakten på en økonomiprofessor. Målet er å redde siviløkonomgraden. Det er klart etter dagens møte i høgskolestyret. Studiesjef Sissel Waagbø sa på møtet at bemanningen på masterutdanningen i økonomi og administrasjon ikke er innenfor kravene, siden høgskolen på to år ikke har klart å rekruttere en økonomiprofessor etter at Per Bjarte Solibakke gikk … Fortsett å lese Intensiverer professorjakten for å redde siviløkonomgraden →', 'Etter 22 år ved HiMolde er økonomiprofessor Per Bjarte Solibakke (57) blitt kallet til professorat i Ålesund. Han er én av tre som HiÅlesund har rekruttert på den måten i det siste. – Høgskolen har vært en hyggelig og fin arbeidsplass, med gode kolleger. Jeg har ingenting å klage på, sier Solibakke, som fra nyttår … Fortsett å lese Solibakke kallet til professorat i Ålesund →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
